second,mode,input_ug,corrected_ug,offset_ug,state,automatic_rebuild_count
3837,STATIC,500068706,500033232,35474,5,0
3838,STATIC,500068143,500032619,35524,5,0
3839,STATIC,500063074,500027500,35574,5,0
3840,STATIC,500060258,500024634,35624,5,0
3841,STATIC,500063638,500027964,35674,5,0
3842,STATIC,500063638,500027914,35724,5,0
3843,STATIC,500067017,500031243,35774,5,0
3844,STATIC,500064764,500028940,35824,5,0
3845,STATIC,500065890,500030016,35874,5,0
3846,STATIC,500063638,500027714,35924,5,0
3847,STATIC,500056316,500020342,35974,5,0
3848,STATIC,500047870,500011846,36024,5,0
3849,STATIC,500041112,500005038,36074,5,0
3850,STATIC,500052374,500016250,36124,5,0
3851,STATIC,500063075,500026901,36174,5,0
3852,STATIC,500068706,500032482,36224,5,0
3853,STATIC,500065327,500029053,36274,5,0
3854,STATIC,500061948,500025624,36324,5,0
3855,STATIC,500061948,500025574,36374,5,0
3856,STATIC,500056316,500019892,36424,5,0
3857,STATIC,500052938,500016464,36474,5,0
3858,STATIC,500058569,500022045,36524,5,0
3859,STATIC,500055754,500019180,36574,5,0
3860,STATIC,500041111,500004487,36624,5,0
3861,STATIC,500043364,500006690,36674,5,0
3862,STATIC,500048432,500011708,36724,5,0
3863,STATIC,500054627,500017853,36774,5,0
3864,STATIC,500058006,500021182,36824,5,0
3865,STATIC,500054064,500017190,36874,5,0
3866,STATIC,500051248,500014324,36924,5,0
3867,STATIC,500047869,500010895,36974,5,0
3868,STATIC,500049558,500012534,37024,5,0
3869,STATIC,500042238,500005164,37074,5,0
3870,STATIC,500043364,500006240,37124,5,0
3871,STATIC,500052374,500015200,37174,5,0
3872,STATIC,500048432,500011208,37224,5,0
3873,STATIC,500045616,500008342,37274,5,0
3874,STATIC,500048432,500011108,37324,5,0
3875,STATIC,500051248,500013874,37374,5,0
3876,STATIC,500046743,500009319,37424,5,0
3877,STATIC,500047306,500009832,37474,5,0
3878,STATIC,500043364,500005840,37524,5,0
3879,STATIC,500033790,499996216,37574,5,0
3880,STATIC,500037732,500000108,37624,5,0
3881,STATIC,500037169,499999495,37674,5,0
3882,STATIC,500035480,499997756,37724,5,0
3883,STATIC,500035480,499997706,37774,5,0
3884,STATIC,500036606,499998782,37824,5,0
3885,STATIC,500042800,500004926,37874,5,0
3886,STATIC,500050122,500012198,37924,5,0
3887,STATIC,500046180,500008206,37974,5,0
3888,STATIC,500043927,500005903,38024,5,0
3889,STATIC,500043364,500005290,38074,5,0
3890,STATIC,500041674,500003550,38124,5,0
3891,STATIC,500043364,500005190,38174,5,0
3892,STATIC,500042238,500004014,38224,5,0
3893,STATIC,500041674,500003400,38274,5,0
3894,STATIC,500041674,500003350,38324,5,0
3895,STATIC,500039422,500001048,38374,5,0
3896,STATIC,500041674,500003250,38424,5,0
3897,STATIC,500038295,499999821,38474,5,0
3898,STATIC,500047870,500009346,38524,5,0
3899,STATIC,500047306,500008732,38574,5,0
3900,STATIC,500043927,500005303,38624,5,0
3901,STATIC,500040548,500001874,38674,5,0
3902,STATIC,500034916,499996192,38724,5,0
3903,STATIC,500038295,499999521,38774,5,0
3904,STATIC,500043927,500005103,38824,5,0
3905,STATIC,500041674,500002800,38874,5,0
3906,STATIC,500047306,500008382,38924,5,0
3907,STATIC,500054064,500015090,38974,5,0
3908,STATIC,500047306,500008282,39024,5,0
3909,STATIC,500039984,500000910,39074,5,0
3910,STATIC,500046743,500007619,39124,5,0
3911,STATIC,500045054,500005880,39174,5,0
3912,STATIC,500048432,500009208,39224,5,0
3913,STATIC,500051812,500012538,39274,5,0
3914,STATIC,500051812,500012488,39324,5,0
3915,STATIC,500047869,500008495,39374,5,0
3916,STATIC,500050685,500011261,39424,5,0
3917,STATIC,500044490,500005016,39474,5,0
3918,STATIC,500047306,500007782,39524,5,0
3919,STATIC,500049558,500009984,39574,5,0
3920,STATIC,500049558,500009934,39624,5,0
3921,STATIC,500054627,500014953,39674,5,0
3922,STATIC,500055190,500015466,39724,5,0
3923,STATIC,500048996,500009222,39774,5,0
3924,STATIC,500048996,500009172,39824,5,0
3925,STATIC,500050685,500010811,39874,5,0
3926,STATIC,500056317,500016393,39924,5,0
3927,STATIC,500054627,500014653,39974,5,0
3928,STATIC,500051811,500011787,40024,5,0
3929,STATIC,500043927,500003853,40074,5,0
3930,STATIC,500049559,500009435,40124,5,0
3931,STATIC,500051811,500011637,40174,5,0
3932,STATIC,500052938,500012714,40224,5,0
3933,STATIC,500051248,500010974,40274,5,0
3934,STATIC,500055754,500015430,40324,5,0
3935,STATIC,500054627,500014253,40374,5,0
3936,STATIC,500048432,500008008,40424,5,0
3937,STATIC,500039985,499999511,40474,5,0
3938,STATIC,500045053,500004529,40524,5,0
3939,STATIC,500053500,500012926,40574,5,0
3940,STATIC,500059696,500019072,40624,5,0
3941,STATIC,500058006,500017332,40674,5,0
3942,DOSING,500057443,500016769,40674,1,0
3943,DOSING,436461238,436420564,40674,1,0
3944,DOSING,144709721,144669047,40674,1,0
3945,DOSING,38100506,38059832,40674,1,0
3946,DOSING,10057038,10016364,40674,1,0
3947,DOSING,2674480,2633806,40674,1,0
3948,DOSING,729864,689190,40674,1,0
3949,DOSING,221324,180650,40674,1,0
3950,DOSING,92922,52248,40674,1,0
3951,DOSING,50685,10011,40674,1,0
3952,DOSING,41111,437,40674,1,0
3953,DOSING,40548,-126,40674,1,0
3954,DOSING,36606,-4068,40674,1,0
3955,DOSING,42238,1564,40674,1,0
3956,DOSING,41111,437,40674,1,0
3957,DOSING,37169,-3505,40674,1,0
3958,DOSING,39984,-690,40674,1,0
3959,DOSING,30974,-9700,40674,1,0
3960,DOSING,38858,-1816,40674,1,0
3961,DOSING,36606,-4068,40674,1,0
3962,DOSING,32664,-8010,40674,1,0
3963,DOSING,31537,-9137,40674,1,0
3964,DOSING,38296,-2378,40674,1,0
3965,DOSING,43927,3253,40674,1,0
3966,DOSING,44490,3816,40674,1,0
3967,DOSING,35480,-5194,40674,1,0
3968,DOSING,44490,3816,40674,1,0
3969,DOSING,39984,-690,40674,1,0
3970,DOSING,34916,-5758,40674,1,0
3971,DOSING,32664,-8010,40674,1,0
3972,DOSING,34353,-6321,40674,1,0
3973,DOSING,35480,-5194,40674,1,0
3974,DOSING,35480,-5194,40674,1,0
3975,DOSING,36042,-4632,40674,1,0
3976,DOSING,32100,-8574,40674,1,0
3977,DOSING,30411,-10263,40674,1,0
3978,DOSING,34353,-6321,40674,1,0
3979,DOSING,33227,-7447,40674,1,0
3980,DOSING,28722,-11952,40674,1,0
3981,DOSING,29848,-10826,40674,1,0
3982,DOSING,34353,-6321,40674,1,0
3983,DOSING,32100,-8574,40674,1,0
3984,DOSING,27595,-13079,40674,1,0
3985,DOSING,37169,-3505,40674,1,0
3986,DOSING,38858,-1816,40674,1,0
3987,DOSING,36606,-4068,40674,1,0
3988,DOSING,24216,-16458,40674,1,0
3989,DOSING,15769,-24905,40674,1,0
3990,DOSING,12390,-28284,40674,1,0
3991,DOSING,23090,-17584,40674,1,0
3992,DOSING,32100,-8574,40674,1,0
3993,DOSING,37169,-3505,40674,1,0
3994,DOSING,39985,-689,40674,1,0
3995,DOSING,33790,-6884,40674,1,0
3996,DOSING,32100,-8574,40674,1,0
3997,DOSING,34353,-6321,40674,1,0
3998,DOSING,38296,-2378,40674,1,0
3999,DOSING,37169,-3505,40674,1,0
4000,DOSING,34916,-5758,40674,1,0
4001,DOSING,36042,-4632,40674,1,0
4002,DOSING,22526,-18148,40674,1,0
4003,DOSING,26469,-14205,40674,1,0
4004,STATIC,24780,-15894,40674,2,0
4005,STATIC,21964,-18710,40674,2,0
4006,STATIC,16895,-23779,40674,2,0
4007,STATIC,19711,-20963,40674,2,0
4008,STATIC,27595,-13079,40674,2,0
4009,STATIC,21964,-18710,40674,2,0
4010,STATIC,19148,-21526,40674,2,0
4011,STATIC,21400,-19274,40674,2,0
4012,STATIC,16895,-23779,40674,2,0
4013,STATIC,14079,-26595,40674,2,0
4014,STATIC,12390,-28284,40674,2,0
4015,STATIC,12952,-27722,40674,2,0
4016,STATIC,16332,-24342,40674,2,0
4017,STATIC,18022,-22652,40674,2,0
4018,STATIC,20837,-19837,40674,2,0
4019,STATIC,18021,-22653,40674,3,0
4020,STATIC,17458,-23216,40674,3,0
4021,STATIC,14642,-26032,40674,3,0
4022,STATIC,13516,-27158,40674,3,0
4023,STATIC,14080,-26594,40674,3,0
4024,STATIC,18021,-22653,40674,3,0
4025,STATIC,15768,-24906,40674,3,0
4026,STATIC,20274,-20400,40674,3,0
4027,STATIC,21964,-18710,40674,3,0
4028,STATIC,16332,-24342,40674,3,0
4029,STATIC,21964,-18710,40674,3,0
4030,STATIC,24216,-16458,40674,3,0
4031,STATIC,19148,-21526,40674,3,0
4032,STATIC,17458,-23216,40674,3,0
4033,STATIC,19148,-21526,40674,3,0
4034,STATIC,18022,-22652,40674,3,0
4035,STATIC,16895,-23779,40674,3,0
4036,STATIC,16895,-23779,40674,3,0
4037,STATIC,15768,-24906,40674,3,0
4038,STATIC,17458,-23216,40674,3,0
4039,STATIC,19710,-20964,40674,3,0
4040,STATIC,16332,-24342,40674,3,0
4041,STATIC,15206,-25468,40674,3,0
4042,STATIC,18021,-22653,40674,3,0
4043,STATIC,10137,-30537,40674,3,0
4044,STATIC,6195,-34479,40674,3,0
4045,STATIC,5632,-35042,40674,3,0
4046,STATIC,5068,-35606,40674,3,0
4047,STATIC,1690,-38984,40674,3,0
4048,STATIC,5632,-35042,40674,3,0
4049,STATIC,9010,-31664,40674,3,0
4050,STATIC,6758,-33916,40674,3,0
4051,STATIC,9574,-31100,40674,3,0
4052,STATIC,11264,-29410,40674,3,0
4053,STATIC,15769,-24905,40674,3,0
4054,STATIC,26469,-14205,40674,3,0
4055,STATIC,21400,-19274,40674,3,0
4056,STATIC,20274,-20400,40674,3,0
4057,STATIC,10137,-30537,40674,3,0
4058,STATIC,6758,-33916,40674,3,0
4059,STATIC,6758,-33916,40674,3,0
4060,STATIC,563,-40111,40674,3,0
4061,STATIC,-2816,-43490,40674,3,0
4062,STATIC,564,-40110,40674,3,0
4063,STATIC,1690,-38984,40674,3,0
4064,STATIC,-1690,-42364,40674,3,0
4065,STATIC,6194,-34480,40674,3,0
4066,STATIC,4505,-36169,40674,3,0
4067,STATIC,564,-40110,40674,3,0
4068,STATIC,-1690,-42364,40674,3,0
4069,STATIC,-564,-41238,40674,3,0
4070,STATIC,2816,-37858,40674,3,0
4071,STATIC,563,-40111,40674,3,0
4072,STATIC,1690,-38984,40674,3,0
4073,STATIC,5068,-35606,40674,3,0
4074,STATIC,3379,-37295,40674,3,0
4075,STATIC,8448,-32226,40674,3,0
4076,STATIC,5632,-35042,40674,3,0
4077,STATIC,5632,-35042,40674,3,0
4078,STATIC,-1690,-42364,40674,3,0
4079,STATIC,563,-40111,40674,3,0
4080,STATIC,1690,-38984,40674,3,0
4081,STATIC,-1126,-41800,40674,3,0
4082,STATIC,9574,-31100,40674,3,0
4083,STATIC,6758,-33916,40674,3,0
4084,STATIC,11263,-29411,40674,3,0
4085,STATIC,5068,-35606,40674,3,0
4086,STATIC,-5632,-46306,40674,3,0
4087,STATIC,-9011,-49685,40674,3,0
4088,STATIC,-15769,-56443,40674,3,0
4089,STATIC,-7884,-48558,40674,3,0
4090,STATIC,-3942,-44616,40674,3,0
4091,STATIC,-5632,-46306,40674,3,0
4092,STATIC,-1126,-41800,40674,3,0
4093,STATIC,-1126,-41800,40674,3,0
4094,STATIC,-2816,-43490,40674,3,0
4095,STATIC,-1126,-41800,40674,3,0
4096,STATIC,1126,-39548,40674,3,0
4097,STATIC,-6758,-47432,40674,3,0
4098,STATIC,-9574,-50248,40674,3,0
4099,STATIC,-11264,-51938,40674,3,0
4100,STATIC,-18022,-58696,40674,3,0
4101,STATIC,-17458,-58132,40674,3,0
4102,STATIC,-18022,-58696,40674,3,0
4103,STATIC,-12390,-53064,40674,3,0
4104,STATIC,-2253,-42927,40674,3,0
4105,STATIC,4506,-36168,40674,3,0
4106,STATIC,1126,-39548,40674,3,0
4107,STATIC,1126,-39548,40674,3,0
4108,STATIC,-563,-41237,40674,3,0
4109,STATIC,2252,-38422,40674,3,0
4110,STATIC,-5068,-45742,40674,3,0
4111,STATIC,-15206,-55880,40674,3,0
4112,STATIC,-11826,-52500,40674,3,0
4113,STATIC,-9010,-49684,40674,3,0
4114,STATIC,-4505,-45179,40674,3,0
4115,STATIC,-7321,-47995,40674,3,0
4116,STATIC,-7884,-48558,40674,3,0
4117,STATIC,2816,-37858,40674,3,0
4118,STATIC,8448,-32226,40674,3,0
4119,STATIC,5068,-35606,40674,3,0
4120,STATIC,2816,-37858,40674,3,0
4121,STATIC,7321,-33353,40674,3,0
4122,STATIC,-563,-41237,40674,3,0
4123,STATIC,-564,-41238,40674,3,0
4124,STATIC,-2252,-42926,40674,3,0
4125,STATIC,0,-40674,40674,3,0
4126,STATIC,-10700,-51374,40674,3,0
4127,STATIC,-9574,-50248,40674,3,0
4128,STATIC,-9574,-50248,40674,3,0
4129,STATIC,-8448,-49122,40674,3,0
4130,STATIC,-2816,-43490,40674,3,0
4131,STATIC,-5632,-46306,40674,3,0
4132,STATIC,-20837,-61511,40674,3,0
4133,STATIC,-15206,-55880,40674,3,0
4134,STATIC,-15206,-55880,40674,3,0
4135,STATIC,-14080,-54754,40674,3,0
4136,STATIC,-11826,-52500,40674,3,0
4137,STATIC,-15206,-55880,40674,3,0
4138,STATIC,-15206,-55880,40674,3,0
4139,STATIC,-6758,-47432,40674,3,0
4140,STATIC,-9010,-49684,40674,3,0
4141,STATIC,-13516,-54190,40674,3,0
4142,STATIC,-18022,-58696,40674,3,0
4143,STATIC,-18584,-59258,40674,3,0
4144,STATIC,-18584,-59258,40674,3,0
4145,STATIC,-9574,-50248,40674,3,0
4146,STATIC,-12953,-53627,40674,3,0
4147,STATIC,-12390,-53064,40674,3,0
4148,STATIC,-10700,-51374,40674,3,0
4149,STATIC,-6758,-47432,40674,3,0
4150,STATIC,-12952,-53626,40674,3,0
4151,STATIC,-11826,-52500,40674,3,0
4152,STATIC,-11826,-52500,40674,3,0
4153,STATIC,-15206,-55880,40674,3,0
4154,STATIC,-15768,-56442,40674,3,0
4155,STATIC,-22527,-63201,40674,3,0
4156,STATIC,-28158,-68832,40674,3,0
4157,STATIC,-24780,-65454,40674,3,0
4158,STATIC,-19148,-59822,40674,3,0
4159,STATIC,-16332,-57006,40674,3,0
4160,STATIC,-23090,-63764,40674,3,0
4161,STATIC,-21964,-62638,40674,3,0
4162,STATIC,-21400,-62074,40674,3,0
4163,STATIC,-15206,-55880,40674,3,0
4164,STATIC,-16332,-57006,40674,3,0
4165,STATIC,-23090,-63764,40674,3,0
4166,STATIC,-25342,-66016,40674,3,0
4167,STATIC,-27595,-68269,40674,3,0
4168,STATIC,-25906,-66580,40674,3,0
4169,STATIC,-22526,-63200,40674,3,0
4170,STATIC,-28722,-69396,40674,3,0
4171,STATIC,-25342,-66016,40674,3,0
4172,STATIC,-27595,-68269,40674,3,0
4173,STATIC,-24780,-65454,40674,3,0
4174,STATIC,-24216,-64890,40674,3,0
4175,STATIC,-20837,-61511,40674,3,0
4176,STATIC,-25906,-66580,40674,3,0
4177,STATIC,-29284,-69958,40674,3,0
4178,STATIC,-25906,-66580,40674,3,0
4179,STATIC,-24779,-65453,40674,3,0
4180,STATIC,-20838,-61512,40674,3,0
4181,STATIC,-28722,-69396,40674,3,0
4182,STATIC,-29284,-69958,40674,3,0
4183,STATIC,-30974,-71648,40674,3,0
4184,STATIC,-34353,-75027,40674,3,0
4185,STATIC,-35480,-76154,40674,3,0
4186,STATIC,-30411,-71085,40674,3,0
4187,STATIC,-33790,-74464,40674,3,0
4188,STATIC,-28158,-68832,40674,3,0
4189,STATIC,-27596,-68270,40674,3,0
4190,STATIC,-21964,-62638,40674,3,0
4191,STATIC,-32664,-73338,40674,3,0
4192,STATIC,-25906,-66580,40674,3,0
4193,STATIC,-33790,-74464,40674,3,0
4194,STATIC,-30974,-71648,40674,3,0
4195,STATIC,-27595,-68269,40674,3,0
4196,STATIC,-28158,-68832,40674,3,0
4197,STATIC,-30411,-71085,40674,3,0
4198,STATIC,-29848,-70522,40674,3,0
4199,STATIC,-27595,-68269,40674,3,0
4200,STATIC,-30411,-71085,40674,3,0
4201,STATIC,-32100,-72774,40674,3,0
4202,STATIC,-29848,-70522,40674,3,0
4203,STATIC,-27032,-67706,40674,3,0
4204,STATIC,-21400,-62074,40674,3,0
4205,STATIC,-25906,-66580,40674,3,0
4206,STATIC,-31537,-72211,40674,3,0
4207,STATIC,-39422,-80096,40674,3,0
4208,STATIC,-30974,-71648,40674,3,0
4209,STATIC,-29848,-70522,40674,3,0
4210,STATIC,-34916,-75590,40674,3,0
4211,STATIC,-30974,-71648,40674,3,0
4212,STATIC,-32100,-72774,40674,3,0
4213,STATIC,-37732,-78406,40674,3,0
4214,STATIC,-33227,-73901,40674,3,0
4215,STATIC,-30411,-71085,40674,3,0
4216,STATIC,-22527,-63201,40674,3,0
4217,STATIC,-24216,-64890,40674,3,0
4218,STATIC,-23090,-63764,40674,3,0
4219,STATIC,-25342,-66016,40674,3,0
4220,STATIC,-26469,-67143,40674,3,0
4221,STATIC,-31538,-72212,40674,3,0
4222,STATIC,-37169,-77843,40674,3,0
4223,STATIC,-36043,-76717,40674,3,0
4224,STATIC,-46180,-86854,40674,3,0
4225,STATIC,-39984,-80658,40674,3,0
4226,STATIC,-37732,-78406,40674,3,0
4227,STATIC,-43927,-84601,40674,3,0
4228,STATIC,-34353,-75027,40674,3,0
4229,STATIC,-27595,-68269,40674,3,0
4230,STATIC,-29848,-70522,40674,3,0
4231,STATIC,-37732,-78406,40674,3,0
4232,STATIC,-36042,-76716,40674,3,0
4233,STATIC,-35480,-76154,40674,3,0
4234,STATIC,-34916,-75590,40674,3,0
4235,STATIC,-34353,-75027,40674,3,0
4236,STATIC,-35480,-76154,40674,3,0
4237,STATIC,-30974,-71648,40674,3,0
4238,STATIC,-37732,-78406,40674,3,0
4239,STATIC,-40548,-81222,40674,3,0
4240,STATIC,-42238,-82912,40674,3,0
4241,STATIC,-46742,-87416,40674,3,0
4242,STATIC,-40548,-81222,40674,3,0
4243,STATIC,-39422,-80096,40674,3,0
4244,STATIC,-33790,-74464,40674,3,0
4245,STATIC,-42800,-83474,40674,3,0
4246,STATIC,-46180,-86854,40674,3,0
4247,STATIC,-43927,-84601,40674,3,0
4248,STATIC,-45616,-86290,40674,3,0
4249,STATIC,-43927,-84601,40674,3,0
4250,STATIC,-45054,-85728,40674,3,0
4251,STATIC,-42800,-83474,40674,3,0
4252,STATIC,-45054,-85728,40674,3,0
4253,STATIC,-50685,-91359,40674,3,0
4254,STATIC,-52938,-93612,40674,3,0
4255,STATIC,-52938,-93612,40674,3,0
4256,STATIC,-49559,-90233,40674,3,0
4257,STATIC,-54064,-94738,40674,3,0
4258,STATIC,-47869,-88543,40674,3,0
4259,STATIC,-43927,-84601,40674,3,0
4260,STATIC,-43927,-84601,40674,3,0
4261,STATIC,-39985,-80659,40674,3,0
4262,STATIC,-36042,-76716,40674,3,0
4263,STATIC,-40548,-81222,40674,3,0
4264,STATIC,-42801,-83475,40674,3,0
4265,STATIC,-40548,-81222,40674,3,0
4266,STATIC,-37732,-78406,40674,3,0
4267,STATIC,-41674,-82348,40674,3,0
4268,STATIC,-45054,-85728,40674,3,0
4269,STATIC,-49558,-90232,40674,3,0
4270,STATIC,-52938,-93612,40674,3,0
4271,STATIC,-41112,-81786,40674,3,0
4272,STATIC,-46742,-87416,40674,3,0
4273,STATIC,-48432,-89106,40674,3,0
4274,STATIC,-52374,-93048,40674,3,0
4275,STATIC,-47869,-88543,40674,3,0
4276,STATIC,-50685,-91359,40674,3,0
4277,STATIC,-52374,-93048,40674,3,0
4278,STATIC,-51811,-92485,40674,3,0
4279,STATIC,-49558,-90232,40674,3,0
4280,STATIC,-47306,-87980,40674,3,0
4281,STATIC,-44490,-85164,40674,3,0
4282,STATIC,-41674,-82348,40674,3,0
4283,STATIC,-37732,-78406,40674,3,0
4284,STATIC,-39422,-80096,40674,3,0
4285,STATIC,-39422,-80096,40674,3,0
4286,STATIC,-41674,-82348,40674,3,0
4287,STATIC,-43927,-84601,40674,3,0
4288,STATIC,-33790,-74464,40674,3,0
4289,STATIC,-34916,-75590,40674,3,0
4290,STATIC,-33227,-73901,40674,3,0
4291,STATIC,-29848,-70522,40674,3,0
4292,STATIC,-32100,-72774,40674,3,0
4293,STATIC,-32664,-73338,40674,3,0
4294,STATIC,-32100,-72774,40674,3,0
4295,STATIC,-32664,-73338,40674,3,0
4296,STATIC,-33227,-73901,40674,3,0
4297,STATIC,-40548,-81222,40674,3,0
4298,STATIC,-47306,-87980,40674,3,0
4299,STATIC,-38858,-79532,40674,3,0
4300,STATIC,-38858,-79532,40674,3,0
4301,STATIC,-42801,-83475,40674,3,0
4302,STATIC,-47869,-88543,40674,3,0
4303,STATIC,-36042,-76716,40674,3,0
4304,STATIC,-36606,-77280,40674,3,0
4305,STATIC,-46180,-86854,40674,3,0
4306,STATIC,-39422,-80096,40674,3,0
4307,STATIC,-50122,-90796,40674,3,0
4308,STATIC,-56880,-97554,40674,3,0
4309,STATIC,-60258,-100932,40674,3,0
4310,STATIC,-64201,-104875,40674,3,0
4311,STATIC,-56316,-96990,40674,3,0
4312,STATIC,-56316,-96990,40674,3,0
4313,STATIC,-48996,-89670,40674,3,0
4314,STATIC,-48432,-89106,40674,3,0
4315,STATIC,-47306,-87980,40674,3,0
4316,STATIC,-47306,-87980,40674,3,0
4317,STATIC,-42800,-83474,40674,3,0
4318,STATIC,-34353,-75027,40674,4,0
4319,STATIC,-30411,-71085,40674,4,0
4320,STATIC,-41674,-82348,40674,4,0
4321,STATIC,-54628,-95302,40674,4,0
4322,STATIC,-56316,-96990,40674,4,0
4323,STATIC,-60822,-101496,40674,4,0
4324,STATIC,-58006,-98680,40674,4,0
4325,STATIC,-55754,-96428,40674,4,0
4326,STATIC,-51812,-92486,40674,4,0
4327,STATIC,-51811,-92485,40674,4,0
4328,STATIC,-47306,-87980,40674,4,0
4329,STATIC,-51811,-92485,40674,4,0
4330,STATIC,-58570,-99244,40674,4,0
4331,STATIC,-61948,-102622,40674,4,0
4332,STATIC,-54064,-94738,40674,4,0
4333,STATIC,-53501,-94175,40674,4,0
4334,STATIC,-47869,-88543,40674,4,0
4335,STATIC,-48996,-89670,40674,4,0
4336,STATIC,-47306,-87980,40674,4,0
4337,STATIC,-52374,-93048,40674,4,0
4338,STATIC,-53501,-94175,40674,4,0
4339,STATIC,-57443,-98117,40674,4,0
4340,STATIC,-55754,-96428,40674,4,0
4341,STATIC,-50122,-90796,40674,4,0
4342,STATIC,-48432,-89106,40674,4,0
4343,STATIC,-48432,-89106,40674,4,0
4344,STATIC,-55190,-95864,40674,4,0
4345,STATIC,-50685,-91359,40674,4,0
4346,STATIC,-52374,-93048,40674,4,0
4347,STATIC,-56316,-96990,40674,4,0
4348,STATIC,-56316,-96990,40674,4,0
4349,STATIC,-58570,-99244,40674,4,0
4350,STATIC,-61385,-102059,40674,4,0
4351,STATIC,-55754,-96428,40674,4,0
4352,STATIC,-56880,-97554,40674,4,0
4353,STATIC,-56316,-96990,40674,4,0
4354,STATIC,-53501,-94175,40674,4,0
4355,STATIC,-59132,-99806,40674,4,0
4356,STATIC,-58006,-98680,40674,4,0
4357,STATIC,-52938,-93612,40674,4,0
4358,STATIC,-49558,-90232,40674,4,0
4359,STATIC,-47306,-87980,40674,4,0
4360,STATIC,-47870,-88544,40674,4,0
4361,STATIC,-50685,-91359,40674,4,0
4362,STATIC,-54628,-95302,40674,4,0
4363,STATIC,-55754,-96428,40674,4,0
4364,STATIC,-56317,-96991,40674,4,0
4365,STATIC,-64201,-104875,40674,4,0
4366,STATIC,-54627,-95301,40674,4,0
4367,STATIC,-50122,-90796,40674,4,0
4368,STATIC,-48432,-89106,40674,4,0
4369,STATIC,-50685,-91359,40674,4,0
4370,STATIC,-54627,-95301,40674,4,0
4371,STATIC,-54064,-94738,40674,4,0
4372,STATIC,-59696,-100370,40674,4,0
4373,STATIC,-59132,-99806,40674,4,0
4374,STATIC,-52374,-93048,40674,4,0
4375,STATIC,-50685,-91359,40674,4,0
4376,STATIC,-56880,-97554,40674,4,0
4377,STATIC,-64764,-105438,40674,4,0
4378,STATIC,-61948,-102622,40674,4,0
4379,STATIC,-56316,-96990,40674,4,0
4380,STATIC,-53501,-94175,40674,4,0
4381,STATIC,-50685,-91359,40674,4,0
4382,STATIC,-53501,-94175,40674,4,0
4383,STATIC,-58570,-99244,40674,4,0
4384,STATIC,-60822,-101496,40674,4,0
4385,STATIC,-58006,-98680,40674,4,0
4386,STATIC,-55754,-96428,40674,4,0
4387,STATIC,-64201,-104875,40674,4,0
4388,STATIC,-50122,-90796,40674,4,0
4389,STATIC,-52938,-93612,40674,4,0
4390,STATIC,-55190,-95864,40674,4,0
4391,STATIC,-57443,-98117,40674,4,0
4392,STATIC,-42238,-82912,40674,4,0
4393,STATIC,-44490,-85164,40674,4,0
4394,STATIC,-45054,-85728,40674,4,0
4395,STATIC,-48996,-89670,40674,4,0
4396,STATIC,-46742,-87416,40674,4,0
4397,STATIC,-51811,-92485,40674,4,0
4398,STATIC,-48432,-89106,40674,4,0
4399,STATIC,-49558,-90232,40674,4,0
4400,STATIC,-51248,-91922,40674,4,0
4401,STATIC,-56317,-96991,40674,4,0
4402,STATIC,-56317,-96991,40674,4,0
4403,STATIC,-60822,-101496,40674,4,0
4404,STATIC,-64764,-105438,40674,4,0
4405,STATIC,-62512,-103186,40674,4,0
4406,STATIC,-61948,-102622,40674,4,0
4407,STATIC,-59132,-99806,40674,4,0
4408,STATIC,-63075,-103749,40674,4,0
4409,STATIC,-63074,-103748,40674,4,0
4410,STATIC,-68143,-108817,40674,4,0
4411,STATIC,-61386,-102060,40674,4,0
4412,STATIC,-60259,-100933,40674,4,0
4413,STATIC,-60822,-101496,40674,4,0
4414,STATIC,-57443,-98117,40674,4,0
4415,STATIC,-50685,-91359,40674,4,0
4416,STATIC,-45616,-86290,40674,4,0
4417,STATIC,-46180,-86854,40674,4,0
4418,STATIC,-56880,-97554,40674,4,0
4419,STATIC,-55754,-96428,40674,4,0
4420,STATIC,-55190,-95864,40674,4,0
4421,STATIC,-57443,-98117,40674,4,0
4422,STATIC,-51812,-92486,40674,4,0
4423,STATIC,-54064,-94738,40674,4,0
4424,STATIC,-54064,-94738,40674,4,0
4425,STATIC,-60258,-100932,40674,4,0
4426,STATIC,-60259,-100933,40674,4,0
4427,STATIC,-63075,-103749,40674,4,0
4428,STATIC,-58569,-99243,40674,4,0
4429,STATIC,-53501,-94175,40674,4,0
4430,STATIC,-58006,-98680,40674,4,0
4431,STATIC,-59696,-100370,40674,4,0
4432,STATIC,-60259,-100933,40674,4,0
4433,STATIC,-51812,-92486,40674,4,0
4434,STATIC,-49559,-90233,40674,4,0
4435,STATIC,-56317,-96991,40674,4,0
4436,STATIC,-55190,-95864,40674,4,0
4437,STATIC,-60259,-100933,40674,4,0
4438,STATIC,-61385,-102059,40674,4,0
4439,STATIC,-63075,-103749,40674,4,0
4440,STATIC,-61386,-102060,40674,4,0
4441,STATIC,-58006,-98680,40674,4,0
4442,STATIC,-55754,-96428,40674,4,0
4443,STATIC,-55754,-96428,40674,4,0
4444,STATIC,-59696,-100370,40674,4,0
4445,STATIC,-65890,-106564,40674,4,0
4446,STATIC,-74338,-115012,40674,4,0
4447,STATIC,-79406,-120080,40674,4,0
4448,STATIC,-79406,-120080,40674,4,0
4449,STATIC,-72086,-112760,40674,4,0
4450,STATIC,-67580,-108254,40674,4,0
