communication_state,crc_valid,exception,failure_stage,function,request_number,response_time_complete_ms,response_time_first_byte_ms,rx_hex,sample_sequence,status_flags,storage_state,timestamp,tx_hex
not mapped,True,,,3,1929,44.1317,40.1532,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5c20ffff5c204320,2580,196608,0,1784918736.1682024,0103000000204412
not mapped,True,,,3,1930,44.3813,39.9839,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5b68ffff5b68a09f,2581,196608,0,1784918736.2797344,0103000000204412
not mapped,True,,,3,1931,43.8867,39.4852,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58cdffff58cd2c3e,2582,196608,0,1784918736.393773,0103000000204412
not mapped,True,,,3,1932,43.9846,39.8632,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59e4ffff59e4b067,2583,196608,0,1784918736.5057907,0103000000204412
not mapped,True,,,3,1933,44.1244,39.5719,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a77ffff5a7774d4,2584,196608,0,1784918736.617487,0103000000204412
not mapped,True,,,3,1934,44.1504,39.6042,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5cdbffff5cdbe777,2585,196608,0,1784918736.7295132,0103000000204412
not mapped,True,,,3,1935,44.56,39.584,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5eaeffff5eaeabd9,2587,196608,0,1784918736.8420665,0103000000204412
not mapped,True,,,3,1936,44.9794,40.5865,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5cb2ffff5cb27b50,2588,196608,0,1784918736.9550867,0103000000204412
not mapped,True,,,3,1937,45.0071,40.5877,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5d17ffff5d17f773,2589,196608,0,1784918737.0691328,0103000000204412
not mapped,True,,,3,1938,43.9722,39.5725,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59ccffff59ccd07f,2590,196608,0,1784918737.1827962,0103000000204412
not mapped,True,,,3,1939,43.9734,39.5801,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a82ffff5a823886,2591,196608,0,1784918737.2958481,0103000000204412
not mapped,True,,,3,1940,44.1392,39.5942,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5aebffff5aeba4a1,2592,196608,0,1784918737.4085035,0103000000204412
not mapped,True,,,3,1941,43.9622,39.995,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff591affff591a1833,2593,196608,0,1784918737.522749,0103000000204412
not mapped,True,,,3,1942,44.5495,40.1544,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58ecffff58ec5021,2595,196608,0,1784918737.6352625,0103000000204412
not mapped,True,,,3,1943,44.5575,40.1844,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58a0ffff58a0401a,2596,196608,0,1784918737.7474952,0103000000204412
not mapped,True,,,3,1944,44.5555,40.0108,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54e0ffff54e045e9,2597,196608,0,1784918737.8598235,0103000000204412
not mapped,True,,,3,1945,44.5557,40.1565,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff542effff542eadad,2598,196608,0,1784918737.975102,0103000000204412
not mapped,True,,,3,1946,44.0849,39.5496,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5328ffff5328a628,2599,196608,0,1784918738.0906253,0103000000204412
not mapped,True,,,3,1947,44.0212,40.0479,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5291ffff5291fa00,2600,196608,0,1784918738.20565,0103000000204412
not mapped,True,,,3,1948,44.149,39.5928,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff567cffff567c951e,2602,196608,0,1784918738.3190866,0103000000204412
not mapped,True,,,3,1949,44.546,40.1628,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54d1ffff54d1f9f9,2603,196608,0,1784918738.435213,0103000000204412
not mapped,True,,,3,1950,44.9659,40.4098,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5373ffff5373821e,2604,196608,0,1784918738.550689,0103000000204412
not mapped,True,,,3,1951,44.5529,39.5811,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5460ffff54604597,2605,196608,0,1784918738.665707,0103000000204412
not mapped,True,,,3,1952,44.124,39.5698,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff555affff555a1dc0,2606,196608,0,1784918738.7802496,0103000000204412
not mapped,True,,,3,1953,44.1355,40.1571,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5423ffff542341a9,2607,196608,0,1784918738.8952763,0103000000204412
not mapped,True,,,3,1954,44.1329,40.1574,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5400ffff5400c5b7,2609,196608,0,1784918739.0084627,0103000000204412
not mapped,True,,,3,1955,44.5595,39.995,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55c7ffff55c731b5,2610,196608,0,1784918739.119982,0103000000204412
not mapped,True,,,3,1956,45.5637,41.0102,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55ebffff55eba1ae,2611,196608,0,1784918739.2350812,0103000000204412
not mapped,True,,,3,1957,44.1378,39.577,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff528bffff528b2209,2612,196608,0,1784918739.3491628,0103000000204412
not mapped,True,,,3,1958,44.1354,39.5777,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff516dffff516daa96,2613,196608,0,1784918739.4631836,0103000000204412
not mapped,True,,,3,1959,43.9649,39.9836,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5101ffff51013ab2,2614,196608,0,1784918739.5747347,0103000000204412
not mapped,True,,,3,1960,44.1338,39.5735,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5081ffff50813a8d,2616,196608,0,1784918739.688335,0103000000204412
not mapped,True,,,3,1961,44.1323,40.1618,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55d5ffff55d509bb,2617,196608,0,1784918739.7994475,0103000000204412
not mapped,True,,,3,1962,44.5517,39.9922,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff572affff572a5d6d,2618,196608,0,1784918739.9119692,0103000000204412
not mapped,True,,,3,1963,44.1455,39.5901,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58dfffff58df1430,2619,196608,0,1784918740.0259857,0103000000204412
not mapped,True,,,3,1964,43.9807,39.5923,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58d2ffff58d2f834,2620,196608,0,1784918740.1417804,0103000000204412
not mapped,True,,,3,1965,44.5554,40.1527,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58e8ffff58e8a022,2621,196608,0,1784918740.2550926,0103000000204412
not mapped,True,,,3,1966,44.1323,39.594,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58c3ffff58c3c43b,2622,196608,0,1784918740.3681297,0103000000204412
not mapped,True,,,3,1967,44.1345,40.1555,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58f3ffff58f3842b,2624,196608,0,1784918740.4822567,0103000000204412
not mapped,True,,,3,1968,44.9793,40.5881,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5722ffff5722bd6a,2625,196608,0,1784918740.5947776,0103000000204412
not mapped,True,,,3,1969,44.5538,40.5765,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff57afffff57af5110,2626,196608,0,1784918740.7088413,0103000000204412
not mapped,True,,,3,1970,44.0867,39.5274,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5684ffff56843548,2627,196608,0,1784918740.8223703,0103000000204412
not mapped,True,,,3,1971,44.1333,39.5798,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff581dffff581dec70,2628,196608,0,1784918740.9344096,0103000000204412
not mapped,True,,,3,1972,43.9722,39.5775,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5947ffff59473407,2629,196608,0,1784918741.046786,0103000000204412
not mapped,True,,,3,1973,44.1314,39.5734,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff591effff591ee830,2631,196608,0,1784918741.1598916,0103000000204412
not mapped,True,,,3,1974,44.1311,40.1539,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5882ffff58823804,2632,196608,0,1784918741.2752042,0103000000204412
not mapped,True,,,3,1975,44.5585,40.6179,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff57cdffff57cd2931,2633,196608,0,1784918741.388787,0103000000204412
not mapped,True,,,3,1976,44.1422,39.5807,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58a0ffff58a0401a,2634,196608,0,1784918741.502021,0103000000204412
not mapped,True,,,3,1977,44.1248,39.5908,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58afffff58af541f,2635,196608,0,1784918741.615201,0103000000204412
not mapped,True,,,3,1978,44.5685,40.0256,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59bdffff59bd6c50,2636,196608,0,1784918741.7296064,0103000000204412
not mapped,True,,,3,1979,44.1341,39.5868,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a7affff5a7a98d0,2638,196608,0,1784918741.8440568,0103000000204412
not mapped,True,,,3,1980,44.3691,39.9728,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a75ffff5a758cd5,2639,196608,0,1784918741.9575737,0103000000204412
not mapped,True,,,3,1981,44.5557,39.9937,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff580affff580ad87d,2640,196608,0,1784918742.0716696,0103000000204412
not mapped,True,,,3,1982,43.9679,39.5734,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5b56ffff5b56088a,2641,196608,0,1784918742.1867592,0103000000204412
not mapped,True,,,3,1983,44.5526,39.5844,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5c72ffff5c727b11,2642,196608,0,1784918742.298869,0103000000204412
not mapped,True,,,3,1984,44.1374,39.602,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a87ffff5a873485,2643,196608,0,1784918742.4123971,0103000000204412
not mapped,True,,,3,1985,44.1301,39.5856,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5acaffff5acad8be,2644,196608,0,1784918742.52611,0103000000204412
not mapped,True,,,3,1986,44.5537,39.5777,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff586affff586a585d,2646,196608,0,1784918742.6407194,0103000000204412
not mapped,True,,,3,1987,45.5519,41.0058,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff57adffff57ada911,2647,196608,0,1784918742.7547503,0103000000204412
not mapped,True,,,3,1988,44.5524,39.9948,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5714ffff5714f578,2648,196608,0,1784918742.8707666,0103000000204412
not mapped,True,,,3,1989,44.1159,39.5566,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff58b3ffff58b38414,2649,196608,0,1784918742.9851294,0103000000204412
not mapped,True,,,3,1990,44.1336,39.5763,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5acdffff5acd2cbc,2650,196608,0,1784918743.09915,0103000000204412
not mapped,True,,,3,1991,44.4067,39.5748,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5ba8ffff5ba8a0de,2651,196608,0,1784918743.2127461,0103000000204412
not mapped,True,,,3,1992,44.6344,39.5955,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59ceffff59ce287e,2653,196608,0,1784918743.3257866,0103000000204412
not mapped,True,,,3,1993,44.4461,40.0546,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff57d7ffff57d7f138,2654,196608,0,1784918743.4384837,0103000000204412
not mapped,True,,,3,1994,44.1021,40.1124,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5713ffff5713017a,2655,196608,0,1784918743.5515215,0103000000204412
not mapped,True,,,3,1995,44.5465,39.9941,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5604ffff56043536,2656,196608,0,1784918743.6645923,0103000000204412
not mapped,True,,,3,1996,43.9634,39.5671,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5743ffff5743c14a,2657,196608,0,1784918743.7796535,0103000000204412
not mapped,True,,,3,1997,44.5463,39.5728,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff57e1ffff57e1b92a,2658,196608,0,1784918743.8916886,0103000000204412
not mapped,True,,,3,1998,44.1372,39.5749,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5465ffff54654994,2660,196608,0,1784918744.0062058,0103000000204412
not mapped,True,,,3,1999,44.5246,40.1347,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5306ffff5306ce32,2661,196608,0,1784918744.120347,0103000000204412
not mapped,True,,,3,2000,44.5804,40.1824,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5489ffff5489d9ce,2662,196608,0,1784918744.2358575,0103000000204412
not mapped,True,,,3,2001,44.554,40.0115,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5365ffff53654a13,2663,196608,0,1784918744.3495548,0103000000204412
not mapped,True,,,3,2002,44.5596,39.5968,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ff3ffff4ff388fc,2664,196608,0,1784918744.4656622,0103000000204412
not mapped,True,,,3,2003,44.1601,39.6107,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5072ffff50727edd,2665,196608,0,1784918744.579214,0103000000204412
not mapped,True,,,3,2004,44.5766,39.5896,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4ef9ffff4ef990bb,2667,196608,0,1784918744.6937642,0103000000204412
not mapped,True,,,3,2005,44.143,40.1804,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff4fffffff4fff98f8,2668,196608,0,1784918744.8068373,0103000000204412
not mapped,True,,,3,2006,44.4267,40.1196,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5255ffff52550a42,2669,196608,0,1784918744.9193597,0103000000204412
not mapped,True,,,3,2007,44.1584,40.1801,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5169ffff51695a95,2670,196608,0,1784918745.0313752,0103000000204412
not mapped,True,,,3,2008,43.9756,39.8542,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5527ffff5527b1eb,2671,196608,0,1784918745.145423,0103000000204412
not mapped,True,,,3,2009,44.5723,40.1868,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54b5ffff54b589da,2672,196608,0,1784918745.2581925,0103000000204412
not mapped,True,,,3,2010,44.5617,39.5932,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5253ffff52530240,2673,196608,0,1784918745.3735383,0103000000204412
not mapped,True,,,3,2011,44.1334,39.5918,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff51ecffff51ec56e8,2675,196608,0,1784918745.4880562,0103000000204412
not mapped,True,,,3,2012,44.1222,40.0048,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff545bffff545be181,2676,196608,0,1784918745.6010995,0103000000204412
not mapped,True,,,3,2013,44.5654,40.0702,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52b7ffff52b7721d,2677,196608,0,1784918745.7156389,0103000000204412
not mapped,True,,,3,2014,44.5507,39.9966,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5442ffff54423d89,2678,196608,0,1784918745.829681,0103000000204412
not mapped,True,,,3,2015,44.5468,39.9931,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52f0ffff52f08620,2679,196608,0,1784918745.944807,0103000000204412
not mapped,True,,,3,2016,44.1366,39.5852,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff52dfffff52df123a,2680,196608,0,1784918746.057327,0103000000204412
not mapped,True,,,3,2017,44.5523,40.1579,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55c1ffff55c139b7,2682,196608,0,1784918746.1699271,0103000000204412
not mapped,True,,,3,2018,44.5304,40.1473,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff550effff550e2df3,2683,196608,0,1784918746.2840726,0103000000204412
not mapped,True,,,3,2019,44.4088,40.0022,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53d9ffff53d91a79,2684,196608,0,1784918746.3966815,0103000000204412
not mapped,True,,,3,2020,43.978,39.5853,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff540fffff540fd1b2,2685,196608,0,1784918746.5105455,0103000000204412
not mapped,True,,,3,2021,44.133,39.5849,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5323ffff5323422e,2686,196608,0,1784918746.6250896,0103000000204412
not mapped,True,,,3,2022,44.5498,40.0023,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff53ccffff53ccd675,2687,196608,0,1784918746.7394583,0103000000204412
not mapped,True,,,3,2023,43.9698,39.9917,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5443ffff5443c189,2688,196608,0,1784918746.8535564,0103000000204412
not mapped,True,,,3,2024,44.5585,39.9929,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5397ffff5397f243,2690,196608,0,1784918746.967683,0103000000204412
not mapped,True,,,3,2025,44.5662,40.1598,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff548dffff548d29cd,2691,196608,0,1784918747.0802174,0103000000204412
not mapped,True,,,3,2026,43.9548,39.9901,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5640ffff5640c50a,2692,196608,0,1784918747.195391,0103000000204412
not mapped,True,,,3,2027,44.0193,40.0464,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5749ffff5749d94c,2693,196608,0,1784918747.3093336,0103000000204412
not mapped,True,,,3,2028,43.9743,39.9968,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5617ffff5617f138,2694,196608,0,1784918747.4224143,0103000000204412
not mapped,True,,,3,2029,43.9808,39.58,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5517ffff5517f1fb,2695,196608,0,1784918747.5356848,0103000000204412
not mapped,True,,,3,2030,44.5549,40.0034,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff549cffff549c15c2,2697,196608,0,1784918747.649569,0103000000204412
not mapped,True,,,3,2031,44.9469,40.5409,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff537dffff537d6a1b,2698,196608,0,1784918747.7642279,0103000000204412
not mapped,True,,,3,2032,44.5357,40.1409,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5429ffff542959af,2699,196608,0,1784918747.8769739,0103000000204412
not mapped,True,,,3,2033,43.9698,39.5745,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff57c5ffff57c5c936,2700,196608,0,1784918747.9915907,0103000000204412
not mapped,True,,,3,2034,43.9804,39.985,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59fcffff59fc906f,2701,196608,0,1784918748.1064248,0103000000204412
not mapped,True,,,3,2035,43.9699,39.5729,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff586bffff586ba45d,2702,196608,0,1784918748.2206638,0103000000204412
not mapped,True,,,3,2036,44.1405,39.5898,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5967ffff5967b418,2704,196608,0,1784918748.3348873,0103000000204412
not mapped,True,,,3,2037,44.5542,40.0099,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff59ebffff59eba462,2705,196608,0,1784918748.448565,0103000000204412
not mapped,True,,,3,2038,44.1248,40.1515,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff587affff587a9852,2706,196608,0,1784918748.5628467,0103000000204412
not mapped,True,,,3,2039,44.1262,39.5759,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5569ffff556959d1,2707,196608,0,1784918748.675931,0103000000204412
not mapped,True,,,3,2040,44.545,39.5714,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff552fffff552f51ec,2708,196608,0,1784918748.7904687,0103000000204412
not mapped,True,,,3,2041,44.5571,40.0009,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5725ffff57254968,2709,196608,0,1784918748.9047284,0103000000204412
not mapped,True,,,3,2042,44.5594,39.5784,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5855ffff58550c48,2711,196608,0,1784918749.018806,0103000000204412
not mapped,True,,,3,2043,44.1333,40.1644,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5654ffff5654f506,2712,196608,0,1784918749.1328363,0103000000204412
not mapped,True,,,3,2044,44.558,40.1552,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff572cffff572c556f,2713,196608,0,1784918749.246979,0103000000204412
not mapped,True,,,3,2045,43.9841,39.5815,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5a78ffff5a7860d1,2714,196608,0,1784918749.3595326,0103000000204412
not mapped,True,,,3,2046,44.1381,39.5796,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5943ffff5943c404,2715,196608,0,1784918749.4730792,0103000000204412
not mapped,True,,,3,2047,43.9709,39.5726,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff584cffff584cd040,2716,196608,0,1784918749.5866356,0103000000204412
not mapped,True,,,3,2048,44.5536,39.5767,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56e0ffff56e0456b,2717,196608,0,1784918749.6987412,0103000000204412
not mapped,True,,,3,2049,44.0253,40.0483,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55a9ffff55a95990,2719,196608,0,1784918749.8123105,0103000000204412
not mapped,True,,,3,2050,44.5546,40.1582,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff56f4ffff56f47567,2720,196608,0,1784918749.924848,0103000000204412
not mapped,True,,,3,2051,44.4498,40.0587,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55f6ffff55f68da5,2721,196608,0,1784918750.0383785,0103000000204412
not mapped,True,,,3,2052,44.5996,39.9932,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff567fffff567f911f,2722,196608,0,1784918750.1547043,0103000000204412
not mapped,True,,,3,2053,44.8272,40.4296,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff57c7ffff57c73137,2723,196608,0,1784918750.2684226,0103000000204412
not mapped,True,,,3,2054,44.1295,39.5675,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55d5ffff55d509bb,2724,196608,0,1784918750.382866,0103000000204412
not mapped,True,,,3,2055,44.1129,39.5548,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5624ffff5624b529,2726,196608,0,1784918750.4959116,0103000000204412
not mapped,True,,,3,2056,45.1304,40.574,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5655ffff56550906,2727,196608,0,1784918750.6081011,0103000000204412
not mapped,True,,,3,2057,44.5597,40.0174,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5797ffff5797f107,2728,196608,0,1784918750.7205029,0103000000204412
not mapped,True,,,3,2058,44.5567,39.9954,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5409ffff5409d9b0,2729,196608,0,1784918750.8345683,0103000000204412
not mapped,True,,,3,2059,44.9634,40.143,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff541cffff541c15bc,2730,196608,0,1784918750.9480886,0103000000204412
not mapped,True,,,3,2060,43.9781,39.5743,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff55c4ffff55c435b4,2731,196608,0,1784918751.061608,0103000000204412
not mapped,True,,,3,2061,44.5581,40.0058,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff550cffff550cd5f2,2733,196608,0,1784918751.174671,0103000000204412
not mapped,True,,,3,2062,44.5454,39.9859,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff54f6ffff54f68de4,2734,196608,0,1784918751.2887552,0103000000204412
not mapped,True,,,3,2063,44.5581,40.1628,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff531cffff531c163b,2735,196608,0,1784918751.4027889,0103000000204412
not mapped,True,,,3,2064,44.1345,40.1552,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5297ffff5297f202,2736,196608,0,1784918751.5158055,0103000000204412
not mapped,True,,,3,2065,44.4024,39.5715,010340000000000003000000030000000000000000000000000000000100000100050a000000000000000000000000000000000000000000000000ffff5402ffff54023db6,2737,196608,0,1784918751.6285756,0103000000204412
