utc,sample_sequence,timestamp_ms,static_input_ug,dynamic_input_ug,low_limit_ug,high_limit_ug,static_immediate,static_class,static_stable_count,static_reason,dynamic_immediate,dynamic_candidate,dynamic_confirmed,dynamic_confirm_count,dynamic_reason,process_active,valid,event_count,formal_state,formal_alarm_active,formal_green,formal_yellow,formal_red,formal_internal_buzzer,formal_external_buzzer,official_stable,official_overload,fault,overrun,dirty,save_count,revision,saved_revision,r5_input_ug
2026-09-21T05:56:31.305Z,14641,1467349,108128,99117,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:31.386Z,14642,1467430,107002,92359,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,107000
2026-09-21T05:56:31.482Z,14643,1467511,105875,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,105800
2026-09-21T05:56:31.574Z,14644,1467608,105875,112633,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,105800
2026-09-21T05:56:31.665Z,14645,1467706,107002,112633,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,107000
2026-09-21T05:56:31.757Z,14646,1467806,108128,97991,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:31.849Z,14647,1467906,107002,92359,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,107000
2026-09-21T05:56:31.941Z,14648,1468006,105875,108128,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,105800
2026-09-21T05:56:32.034Z,14649,1468106,105875,129528,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,105800
2026-09-21T05:56:32.208Z,14650,1468256,107002,118265,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,107000
2026-09-21T05:56:32.288Z,14651,1468335,108128,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:32.364Z,14652,1468414,108128,109254,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:32.439Z,14653,1468507,108128,111507,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:32.533Z,14654,1468607,108128,110381,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:32.725Z,14655,1468755,108128,91233,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:32.806Z,14656,1468851,105875,92359,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,105800
2026-09-21T05:56:32.904Z,14657,1468932,103623,86728,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,103600
2026-09-21T05:56:33.000Z,14658,1469029,101370,81096,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,101300
2026-09-21T05:56:33.095Z,14659,1469127,99117,104749,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,99100
2026-09-21T05:56:33.190Z,14660,1469222,100244,104749,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,100200
2026-09-21T05:56:33.286Z,14661,1469317,101370,103623,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,101300
2026-09-21T05:56:33.364Z,14662,1469412,101370,102496,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,101300
2026-09-21T05:56:33.438Z,14663,1469509,101370,94612,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,101300
2026-09-21T05:56:33.629Z,14664,1469660,101370,104749,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,101300
2026-09-21T05:56:33.725Z,14665,1469755,101370,118265,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,101300
2026-09-21T05:56:33.805Z,14666,1469851,102496,109254,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,102400
2026-09-21T05:56:33.886Z,14667,1469932,103623,113760,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,103600
2026-09-21T05:56:33.977Z,14668,1470012,104749,111507,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,104700
2026-09-21T05:56:34.069Z,14669,1470110,105875,100244,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,105800
2026-09-21T05:56:34.161Z,14670,1470210,107002,120518,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,107000
2026-09-21T05:56:34.238Z,14671,1470310,109254,122770,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,109200
2026-09-21T05:56:34.397Z,14672,1470446,110381,99117,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,110300
2026-09-21T05:56:34.473Z,14673,1470524,109254,101370,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,109200
2026-09-21T05:56:34.565Z,14674,1470610,108128,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:34.657Z,14675,1470710,108128,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:34.749Z,14676,1470811,108128,103623,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,108100
2026-09-21T05:56:34.841Z,14677,1470911,107002,102496,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,107000
2026-09-21T05:56:35.032Z,14678,1471063,105875,96865,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,105800
2026-09-21T05:56:35.126Z,14679,1471159,104749,86728,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,104700
2026-09-21T05:56:35.221Z,14680,1471254,103623,108128,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,103600
2026-09-21T05:56:35.316Z,14681,1471348,104749,123897,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,104700
2026-09-21T05:56:35.410Z,14682,1471443,104749,107002,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,104700
2026-09-21T05:56:35.490Z,14683,1471538,104749,91233,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,104700
2026-09-21T05:56:35.565Z,14684,1471617,103623,97991,100000000,400000000,2,2,255,0,2,2,2,15,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8,103600
