host_time_iso,host_monotonic_s,elapsed_s,test_id,mode,load_g,sample_sequence,device_timestamp_ms,raw_count,filtered_raw_count,adc_state,fifo_count,overrun_count,lost_samples,config_register,word_order,excluded,counts_per_g,sensor_capacity_g,sensor_sensitivity_mv_v,excitation_v,notes
2026-08-05T13:48:46.999700+08:00,1288545.828000000,7.360000,E_sensor_500g,channel_a,500.0,24602,2415531,-485873,-485873,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.097724+08:00,1288545.937000000,7.469000,E_sensor_500g,channel_a,500.0,24603,2415629,-485905,-485905,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.199844+08:00,1288546.031000000,7.563000,E_sensor_500g,channel_a,500.0,24604,2415732,-485916,-485916,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.297910+08:00,1288546.140000000,7.672000,E_sensor_500g,channel_a,500.0,24605,2415829,-485908,-485908,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.395833+08:00,1288546.234000000,7.766000,E_sensor_500g,channel_a,500.0,24606,2415927,-485912,-485912,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.494355+08:00,1288546.328000000,7.860000,E_sensor_500g,channel_a,500.0,24607,2416025,-485881,-485881,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.594261+08:00,1288546.421000000,7.953000,E_sensor_500g,channel_a,500.0,24608,2416126,-485897,-485897,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.692343+08:00,1288546.531000000,8.063000,E_sensor_500g,channel_a,500.0,24609,2416223,-485895,-485895,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.789482+08:00,1288546.625000000,8.157000,E_sensor_500g,channel_a,500.0,24610,2416321,-485902,-485902,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.888009+08:00,1288546.718000000,8.250000,E_sensor_500g,channel_a,500.0,24611,2416419,-485898,-485898,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:47.986569+08:00,1288546.828000000,8.360000,E_sensor_500g,channel_a,500.0,24612,2416518,-485902,-485902,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.082816+08:00,1288546.921000000,8.453000,E_sensor_500g,channel_a,500.0,24613,2416616,-485902,-485902,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.181340+08:00,1288547.015000000,8.547000,E_sensor_500g,channel_a,500.0,24614,2416713,-485915,-485915,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.285098+08:00,1288547.125000000,8.657000,E_sensor_500g,channel_a,500.0,24615,2416816,-485912,-485912,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.383771+08:00,1288547.218000000,8.750000,E_sensor_500g,channel_a,500.0,24616,2416915,-485925,-485925,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.481792+08:00,1288547.312000000,8.844000,E_sensor_500g,channel_a,500.0,24617,2417014,-485925,-485925,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.579380+08:00,1288547.421000000,8.953000,E_sensor_500g,channel_a,500.0,24618,2417112,-485905,-485905,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.677956+08:00,1288547.515000000,9.047000,E_sensor_500g,channel_a,500.0,24619,2417210,-485888,-485888,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.775344+08:00,1288547.609000000,9.141000,E_sensor_500g,channel_a,500.0,24620,2417307,-485874,-485874,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.873901+08:00,1288547.703000000,9.235000,E_sensor_500g,channel_a,500.0,24621,2417406,-485884,-485884,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:48.973589+08:00,1288547.812000000,9.344000,E_sensor_500g,channel_a,500.0,24622,2417504,-485896,-485896,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.072111+08:00,1288547.906000000,9.438000,E_sensor_500g,channel_a,500.0,24623,2417603,-485891,-485891,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.168744+08:00,1288548.000000000,9.532000,E_sensor_500g,channel_a,500.0,24624,2417701,-485886,-485886,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.268075+08:00,1288548.109000000,9.641000,E_sensor_500g,channel_a,500.0,24625,2417800,-485893,-485893,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.368081+08:00,1288548.203000000,9.735000,E_sensor_500g,channel_a,500.0,24626,2417899,-485880,-485880,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.465322+08:00,1288548.296000000,9.828000,E_sensor_500g,channel_a,500.0,24627,2417998,-485882,-485882,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.562399+08:00,1288548.390000000,9.922000,E_sensor_500g,channel_a,500.0,24628,2418094,-485890,-485890,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.659013+08:00,1288548.500000000,10.032000,E_sensor_500g,channel_a,500.0,24629,2418191,-485906,-485906,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.757392+08:00,1288548.593000000,10.125000,E_sensor_500g,channel_a,500.0,24630,2418289,-485915,-485915,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.854140+08:00,1288548.687000000,10.219000,E_sensor_500g,channel_a,500.0,24631,2418386,-485915,-485915,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:49.952970+08:00,1288548.781000000,10.313000,E_sensor_500g,channel_a,500.0,24632,2418484,-485917,-485917,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.049996+08:00,1288548.890000000,10.422000,E_sensor_500g,channel_a,500.0,24633,2418582,-485899,-485899,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.147308+08:00,1288548.984000000,10.516000,E_sensor_500g,channel_a,500.0,24634,2418679,-485902,-485902,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.245391+08:00,1288549.078000000,10.610000,E_sensor_500g,channel_a,500.0,24635,2418776,-485901,-485901,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.341790+08:00,1288549.171000000,10.703000,E_sensor_500g,channel_a,500.0,24636,2418874,-485886,-485886,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.443854+08:00,1288549.281000000,10.813000,E_sensor_500g,channel_a,500.0,24637,2418976,-485900,-485900,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.541950+08:00,1288549.375000000,10.907000,E_sensor_500g,channel_a,500.0,24638,2419073,-485915,-485915,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.638469+08:00,1288549.468000000,11.000000,E_sensor_500g,channel_a,500.0,24639,2419171,-485936,-485936,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.736179+08:00,1288549.578000000,11.110000,E_sensor_500g,channel_a,500.0,24640,2419268,-485915,-485915,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.834763+08:00,1288549.671000000,11.203000,E_sensor_500g,channel_a,500.0,24641,2419366,-485910,-485910,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
2026-08-05T13:48:50.934056+08:00,1288549.765000000,11.297000,E_sensor_500g,channel_a,500.0,24642,2419465,-485915,-485915,4,0,0,0,12,high,true,,,,3.3,Real sensor with nominal 500 g fixed weight; first 60 s excluded for initial creep; weight class not recorded; sensor model/capacity/sensitivity/bridge resistance/environment temperature not recorded; display refresh on; normal Modbus polling
