utc,transaction_id,address,quantity,ok,recovered,latency_ms,error
2026-09-12T09:17:24Z,11002,0,16,1,0,30.107,
2026-09-12T09:17:24Z,11003,0,16,1,0,30.581,
2026-09-12T09:17:24Z,11004,0,16,1,0,29.698,
2026-09-12T09:17:24Z,11005,0,16,1,0,29.562,
2026-09-12T09:17:24Z,11006,0,16,1,0,29.526,
2026-09-12T09:17:24Z,11007,0,16,1,0,29.625,
2026-09-12T09:17:24Z,11008,0,16,1,0,30.617,
2026-09-12T09:17:24Z,11009,0,16,1,0,29.642,
2026-09-12T09:17:25Z,11010,0,16,1,0,29.669,
2026-09-12T09:17:25Z,11011,32,2,1,0,7.523,
2026-09-12T09:17:25Z,11012,0,16,1,0,29.550,
2026-09-12T09:17:25Z,11013,0,16,1,0,29.070,
2026-09-12T09:17:25Z,11014,0,16,1,0,29.868,
2026-09-12T09:17:25Z,11015,0,16,1,0,30.125,
2026-09-12T09:17:25Z,11016,0,16,1,0,29.555,
2026-09-12T09:17:25Z,11017,0,16,1,0,31.140,
2026-09-12T09:17:25Z,11018,0,16,1,0,31.270,
2026-09-12T09:17:25Z,11019,0,16,1,0,30.546,
2026-09-12T09:17:27Z,11020,0,16,1,1,1008.303,
2026-09-12T09:17:28Z,11021,32,2,1,1,1003.124,
2026-09-12T09:17:28Z,11022,0,16,1,0,32.046,
2026-09-12T09:17:29Z,11023,0,16,1,1,1009.243,
2026-09-12T09:17:30Z,11024,0,16,1,1,1017.265,
2026-09-12T09:17:31Z,11025,0,16,1,1,1056.921,
2026-09-12T09:17:32Z,11026,0,16,1,1,1014.415,
2026-09-12T09:17:33Z,11027,0,16,1,1,1056.935,
2026-09-12T09:17:33Z,11028,0,16,1,0,29.589,
2026-09-12T09:17:34Z,11029,0,16,1,1,1005.518,
2026-09-12T09:17:34Z,11030,0,16,1,0,31.153,
2026-09-12T09:17:35Z,11031,32,2,1,1,985.738,
2026-09-12T09:17:35Z,11032,0,16,1,0,29.757,
2026-09-12T09:17:36Z,11033,0,16,1,1,1004.986,
2026-09-12T09:17:37Z,11034,0,16,1,1,1015.676,
2026-09-12T09:17:37Z,11035,0,16,1,0,31.560,
2026-09-12T09:17:38Z,11036,0,16,1,1,1019.621,
2026-09-12T09:17:39Z,11037,0,16,1,1,1015.561,
2026-09-12T09:17:39Z,11038,0,16,1,0,32.691,
2026-09-12T09:17:40Z,11039,0,16,1,1,1008.780,
2026-09-12T09:17:41Z,11040,0,16,1,1,1015.182,
2026-09-12T09:17:42Z,11041,32,2,1,1,1034.667,
2026-09-12T09:17:42Z,11042,0,16,1,0,30.583,
2026-09-12T09:17:44Z,11043,0,16,1,1,1006.785,
2026-09-12T09:17:45Z,11044,0,16,1,1,1013.899,
2026-09-12T09:17:45Z,11045,0,16,1,0,30.848,
2026-09-12T09:17:46Z,11046,0,16,1,1,1007.740,
2026-09-12T09:17:47Z,11047,0,16,1,1,1013.654,
2026-09-12T09:17:48Z,11048,0,16,1,1,1056.737,
2026-09-12T09:17:49Z,11049,0,16,1,1,1015.809,
2026-09-12T09:17:50Z,11050,0,16,1,1,1057.603,
2026-09-12T09:17:50Z,11051,32,2,1,0,8.077,
2026-09-12T09:17:50Z,11052,0,16,1,0,28.705,
2026-09-12T09:17:50Z,11053,0,16,1,0,29.931,
2026-09-12T09:17:50Z,11054,0,16,1,0,29.566,
2026-09-12T09:17:50Z,11055,0,16,1,0,30.066,
2026-09-12T09:17:50Z,11056,0,16,1,0,29.542,
2026-09-12T09:17:50Z,11057,0,16,1,0,30.348,
2026-09-12T09:17:51Z,11058,0,16,1,0,30.060,
2026-09-12T09:17:51Z,11059,0,16,1,0,30.037,
2026-09-12T09:17:51Z,11060,0,16,1,0,30.650,
2026-09-12T09:17:51Z,11061,32,2,1,0,7.501,
2026-09-12T09:17:51Z,11062,0,16,1,0,30.402,
2026-09-12T09:17:51Z,11063,0,16,1,0,30.738,
2026-09-12T09:17:51Z,11064,0,16,1,0,30.602,
2026-09-12T09:17:51Z,11065,0,16,1,0,30.557,
2026-09-12T09:17:51Z,11066,0,16,1,0,30.031,
2026-09-12T09:17:51Z,11067,0,16,1,0,29.164,
2026-09-12T09:17:52Z,11068,0,16,1,0,30.073,
2026-09-12T09:17:52Z,11069,0,16,1,0,30.092,
2026-09-12T09:17:52Z,11070,0,16,1,0,29.728,
2026-09-12T09:17:52Z,11071,32,2,1,0,7.524,
2026-09-12T09:17:52Z,11072,0,16,1,0,30.880,
2026-09-12T09:17:52Z,11073,0,16,1,0,30.025,
2026-09-12T09:17:52Z,11074,0,16,1,0,29.102,
2026-09-12T09:17:52Z,11075,0,16,1,0,30.313,
2026-09-12T09:17:52Z,11076,0,16,1,0,30.100,
2026-09-12T09:17:52Z,11077,0,16,1,0,29.035,
2026-09-12T09:17:53Z,11078,0,16,1,0,30.031,
2026-09-12T09:17:53Z,11079,0,16,1,0,30.086,
2026-09-12T09:17:53Z,11080,0,16,1,0,29.603,
2026-09-12T09:17:53Z,11081,32,2,1,0,7.525,
2026-09-12T09:17:53Z,11082,0,16,1,0,29.972,
2026-09-12T09:17:53Z,11083,0,16,1,0,30.104,
2026-09-12T09:17:53Z,11084,0,16,1,0,29.076,
2026-09-12T09:17:53Z,11085,0,16,1,0,30.050,
2026-09-12T09:17:53Z,11086,0,16,1,0,30.079,
2026-09-12T09:17:53Z,11087,0,16,1,0,30.022,
2026-09-12T09:17:54Z,11088,0,16,1,0,30.087,
2026-09-12T09:17:54Z,11089,0,16,1,0,30.069,
2026-09-12T09:17:54Z,11090,0,16,1,0,29.747,
2026-09-12T09:17:54Z,11091,32,2,1,0,8.035,
2026-09-12T09:17:54Z,11092,0,16,1,0,29.234,
2026-09-12T09:17:54Z,11093,0,16,1,0,30.162,
2026-09-12T09:17:54Z,11094,0,16,1,0,30.134,
2026-09-12T09:17:54Z,11095,0,16,1,0,30.169,
2026-09-12T09:17:54Z,11096,0,16,1,0,30.243,
2026-09-12T09:17:54Z,11097,0,16,1,0,29.117,
2026-09-12T09:17:55Z,11098,0,16,1,0,29.711,
2026-09-12T09:17:55Z,11099,0,16,1,0,28.561,
2026-09-12T09:17:55Z,11100,0,16,1,0,29.157,
2026-09-12T09:17:55Z,11101,32,2,1,0,8.024,
2026-09-12T09:17:55Z,11102,0,16,1,0,29.852,
2026-09-12T09:17:55Z,11103,0,16,1,0,29.077,
2026-09-12T09:17:55Z,11104,0,16,1,0,29.034,
2026-09-12T09:17:55Z,11105,0,16,1,0,29.566,
2026-09-12T09:17:55Z,11106,0,16,1,0,30.142,
2026-09-12T09:17:55Z,11107,0,16,1,0,30.549,
2026-09-12T09:17:56Z,11108,0,16,1,0,30.231,
2026-09-12T09:17:56Z,11109,0,16,1,0,30.060,
2026-09-12T09:17:56Z,11110,0,16,1,0,29.573,
2026-09-12T09:17:56Z,11111,32,2,1,0,7.501,
2026-09-12T09:17:56Z,11112,0,16,1,0,28.519,
2026-09-12T09:17:56Z,11113,0,16,1,0,29.044,
2026-09-12T09:17:56Z,11114,0,16,1,0,28.536,
2026-09-12T09:17:56Z,11115,0,16,1,0,29.572,
2026-09-12T09:17:56Z,11116,0,16,1,0,30.566,
2026-09-12T09:17:56Z,11117,0,16,1,0,29.529,
2026-09-12T09:17:57Z,11118,0,16,1,0,30.175,
2026-09-12T09:17:57Z,11119,0,16,1,0,30.557,
2026-09-12T09:17:57Z,11120,0,16,1,0,30.049,
2026-09-12T09:17:57Z,11121,32,2,1,0,8.500,
2026-09-12T09:17:57Z,11122,0,16,1,0,29.240,
2026-09-12T09:17:57Z,11123,0,16,1,0,30.077,
2026-09-12T09:17:57Z,11124,0,16,1,0,30.575,
2026-09-12T09:17:57Z,11125,0,16,1,0,29.545,
