alarm_active,checkweigh_stable,checkweigh_state,communication_state,crc_valid,display_locked,display_mass_ug,display_release_reason,exception,external_buzzer_active,filtered_raw,function,green_active,internal_buzzer_active,overload,raw_count,red_active,request_number,response_time_complete_ms,response_time_first_byte_ms,runtime_compensated_gross_ug,runtime_enabled,runtime_limited,runtime_offset_ug,runtime_sample_count,runtime_state,runtime_uncompensated_gross_ug,rx_hex,sample_sequence,stable,status_flags,storage_state,timestamp,tx_hex,yellow_active
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487949,,6320,55.281,50.8738,500105889,False,False,0,0,DISABLED,500105889,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88df3fff88dfa12a5,64743,True,31,0,1789158758.611188,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487945,3,False,False,False,-487957,False,6321,53.9842,49.575,500108142,False,False,0,0,DISABLED,500108142,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf0707000000001dcf07070000000000000000fff88debfff88df7bf6c,64746,True,31,0,1789158758.87354,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487946,3,,,False,-487945,,6322,53.9117,49.3982,500107015,False,False,0,0,DISABLED,500107015,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf0b6e000000001dcf0b6e0000000000000000fff88df7fff88df6be3d,64748,True,31,0,1789158759.1560996,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487944,3,,,False,-487937,,6323,55.3156,50.8463,500104763,False,False,0,0,DISABLED,500104763,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf02a1000000001dcf02a10000000000000000fff88dfffff88df8a3f2,64751,True,31,0,1789158759.4196548,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487944,3,,,False,-487958,,6324,55.732,51.2376,500107015,False,False,0,0,DISABLED,500107015,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf02a1000000001dcf02a10000000000000000fff88deafff88df8ae31,64754,True,31,0,1789158759.6812932,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487943,3,,,False,-487932,,6325,53.8133,49.3979,500103636,False,False,0,0,DISABLED,500103636,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcefe3b000000001dcefe3b0000000000000000fff88e04fff88df9d63c,64756,True,31,0,1789158759.9467185,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487944,,6326,56.9115,52.0922,500103636,False,False,0,0,DISABLED,500103636,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88df8fff88dfab764,64759,True,31,0,1789158760.208551,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487934,,6327,54.213,49.7061,500103636,False,False,0,0,DISABLED,500103636,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88e02fff88dfa6f43,64762,True,31,0,1789158760.472791,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487949,,6328,53.7321,49.2193,500104763,False,False,0,0,DISABLED,500104763,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88df3fff88dfa12a5,64764,True,31,0,1789158760.7371707,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487944,3,,,False,-487942,,6329,55.5167,51.0529,500105889,False,False,0,0,DISABLED,500105889,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf02a1000000001dcf02a10000000000000000fff88dfafff88df86ff2,64767,True,31,0,1789158761.0004587,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487943,3,,,False,-487941,,6330,53.9078,49.3956,500103636,False,False,0,0,DISABLED,500103636,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcefe3b000000001dcefe3b0000000000000000fff88dfbfff88df9c21b,64769,True,31,0,1789158761.2650836,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487943,3,,,False,-487950,,6331,54.4471,49.9193,500105889,False,False,0,0,DISABLED,500105889,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcefe3b000000001dcefe3b0000000000000000fff88df2fff88df91e1a,64772,True,31,0,1789158761.526635,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487943,3,,,False,-487939,,6332,56.3154,51.4746,500103636,False,False,0,0,DISABLED,500103636,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcefe3b000000001dcefe3b0000000000000000fff88dfdfff88df94a1b,64775,True,31,0,1789158761.7891932,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487941,3,,,False,-487931,,6333,54.5201,49.9923,500102510,False,False,0,0,DISABLED,500102510,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef56e000000001dcef56e0000000000000000fff88e05fff88dfbf5f8,64777,True,31,0,1789158762.053491,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487940,3,,,False,-487932,,6334,55.3421,50.8165,500101383,False,False,0,0,DISABLED,500101383,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef107000000001dcef1070000000000000000fff88e04fff88dfcd0b4,64780,True,31,0,1789158762.315747,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487938,,6335,54.0353,49.5033,500104763,False,False,0,0,DISABLED,500104763,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88dfefff88dfa3f64,64783,True,31,0,1789158762.5780041,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487944,3,,,False,-487950,,6336,53.8459,49.419,500107015,False,False,0,0,DISABLED,500107015,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf02a1000000001dcf02a10000000000000000fff88df2fff88df88e33,64785,True,31,0,1789158762.8416233,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487944,3,,,False,-487928,,6337,55.2136,50.6862,500104763,False,False,0,0,DISABLED,500104763,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf02a1000000001dcf02a10000000000000000fff88e08fff88df85614,64788,True,31,0,1789158763.103886,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487940,3,,,False,-487935,,6338,54.9356,50.0631,500100257,False,False,0,0,DISABLED,500100257,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef107000000001dcef1070000000000000000fff88e01fff88dfc1cb4,64790,True,31,0,1789158763.3685994,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487939,3,,,False,-487943,,6339,55.2855,50.7841,500100257,False,False,0,0,DISABLED,500100257,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dceeca1000000001dceeca10000000000000000fff88df9fff88dfdc82d,64793,True,31,0,1789158763.6317525,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487939,3,,,False,-487933,,6340,55.1159,50.546,500099130,False,False,0,0,DISABLED,500099130,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dceeca1000000001dceeca10000000000000000fff88e03fff88dfd100a,64796,True,31,0,1789158763.8955379,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487939,3,False,False,False,-487946,False,6341,53.9055,49.4799,500101383,False,False,0,0,DISABLED,500101383,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dceeca1000000001dceeca10000000000000000fff88df6fff88dfd9c2c,64798,True,31,0,1789158764.1604712,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487946,,6342,53.8041,49.3897,500103636,False,False,0,0,DISABLED,500103636,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88df6fff88dfadea5,64801,True,31,0,1789158764.441599,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487938,,6343,55.9164,51.4004,500102510,False,False,0,0,DISABLED,500102510,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88dfefff88dfa3f64,64804,True,31,0,1789158764.703896,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487935,3,,,False,-487950,,6344,54.7951,50.3917,500096877,False,False,0,0,DISABLED,500096877,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedb07000000001dcedb070000000000000000fff88df2fff88e01e38c,64806,True,31,0,1789158764.9684823,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487937,3,,,False,-487936,,6345,55.3586,50.9325,500099130,False,False,0,0,DISABLED,500099130,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee3d4000000001dcee3d40000000000000000fff88e00fff88dff5ca0,64809,True,31,0,1789158765.230083,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487939,3,,,False,-487949,,6346,55.2065,50.8232,500101383,False,False,0,0,DISABLED,500101383,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dceeca1000000001dceeca10000000000000000fff88df3fff88dfd502c,64812,True,31,0,1789158765.493734,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487938,3,,,False,-487931,,6347,53.618,49.5146,500098004,False,False,0,0,DISABLED,500098004,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee83a000000001dcee83a0000000000000000fff88e05fff88dfec964,64814,True,31,0,1789158765.75681,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487936,3,,,False,-487926,,6348,55.36,50.937,500095751,False,False,0,0,DISABLED,500095751,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedf6d000000001dcedf6d0000000000000000fff88e0afff88e00d55e,64817,True,31,0,1789158766.0180433,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487934,3,,,False,-487934,,6349,53.8555,49.3282,500095751,False,False,0,0,DISABLED,500095751,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced6a0000000001dced6a00000000000000000fff88e02fff88e0206c0,64820,True,31,0,1789158766.2811334,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487937,3,,,False,-487913,,6350,53.7283,49.1968,500095751,False,False,0,0,DISABLED,500095751,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee3d4000000001dcee3d40000000000000000fff88e17fff88dff28a3,64822,True,31,0,1789158766.5402834,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487934,3,,,False,-487937,,6351,55.7817,51.2585,500093498,False,False,0,0,DISABLED,500093498,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced6a0000000001dced6a00000000000000000fff88dfffff88e026b27,64825,True,31,0,1789158766.8021224,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487933,3,,,False,-487941,,6352,53.7276,49.2952,500094624,False,False,0,0,DISABLED,500094624,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced23a000000001dced23a0000000000000000fff88dfbfff88e034f21,64827,True,31,0,1789158767.0657527,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487935,3,,,False,-487943,,6353,55.2025,50.6328,500098004,False,False,0,0,DISABLED,500098004,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedb07000000001dcedb070000000000000000fff88df9fff88e01464d,64830,True,31,0,1789158767.3263452,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487937,3,,,False,-487943,,6354,54.4741,50.0415,500098004,False,False,0,0,DISABLED,500098004,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee3d4000000001dcee3d40000000000000000fff88df9fff88dffc087,64833,True,31,0,1789158767.5889575,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487936,3,,,False,-487934,,6355,53.9211,49.3924,500096877,False,False,0,0,DISABLED,500096877,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedf6d000000001dcedf6d0000000000000000fff88e02fff88e00349f,64835,True,31,0,1789158767.853036,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487936,3,,,False,-487934,,6356,55.431,50.5892,500096877,False,False,0,0,DISABLED,500096877,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedf6d000000001dcedf6d0000000000000000fff88e02fff88e00349f,64838,True,31,0,1789158768.1149757,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487938,3,,,False,-487958,,6357,53.8427,49.416,500102510,False,False,0,0,DISABLED,500102510,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee83a000000001dcee83a0000000000000000fff88deafff88dfe1c80,64841,True,31,0,1789158768.3815613,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487943,3,,,False,-487941,,6358,53.9676,49.5395,500104763,False,False,0,0,DISABLED,500104763,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcefe3b000000001dcefe3b0000000000000000fff88dfbfff88df9c21b,64843,True,31,0,1789158768.644211,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487943,3,,,False,-487947,,6359,55.2998,50.8751,500105889,False,False,0,0,DISABLED,500105889,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcefe3b000000001dcefe3b0000000000000000fff88df5fff88df9abda,64846,True,31,0,1789158768.909966,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487946,3,,,False,-487932,,6360,54.3982,49.8722,500109268,False,False,0,0,DISABLED,500109268,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf0b6e000000001dcf0b6e0000000000000000fff88e04fff88df6ba1b,64848,True,31,0,1789158769.1744037,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487946,3,False,False,False,-487938,False,6361,55.719,51.1945,500105889,False,False,0,0,DISABLED,500105889,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf0b6e000000001dcf0b6e0000000000000000fff88dfefff88df6623c,64851,True,31,0,1789158769.436846,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487944,3,,,False,-487947,,6362,55.2405,50.823,500105889,False,False,0,0,DISABLED,500105889,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf02a1000000001dcf02a10000000000000000fff88df5fff88df83bf3,64854,True,31,0,1789158769.720027,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487944,3,,,False,-487944,,6363,53.7524,49.6398,500104763,False,False,0,0,DISABLED,500104763,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf02a1000000001dcf02a10000000000000000fff88df8fff88df81632,64857,True,31,0,1789158769.9846838,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487943,3,,,False,-487940,,6364,53.7319,49.3507,500104763,False,False,0,0,DISABLED,500104763,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcefe3b000000001dcefe3b0000000000000000fff88dfcfff88df977db,64859,True,31,0,1789158770.246124,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487937,,6365,55.1135,50.7027,500102510,False,False,0,0,DISABLED,500102510,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88dfffff88dfa02a4,64862,True,31,0,1789158770.5091608,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487941,3,,,False,-487932,,6366,54.5459,50.1217,500102510,False,False,0,0,DISABLED,500102510,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef56e000000001dcef56e0000000000000000fff88e04fff88dfbc838,64864,True,31,0,1789158770.7716901,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487941,3,,,False,-487951,,6367,55.2459,50.8232,500101383,False,False,0,0,DISABLED,500101383,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef56e000000001dcef56e0000000000000000fff88df1fff88dfb441e,64867,True,31,0,1789158771.0339496,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487939,3,,,False,-487951,,6368,53.7274,49.297,500099130,False,False,0,0,DISABLED,500099130,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dceeca1000000001dceeca10000000000000000fff88df1fff88dfd29ec,64870,True,31,0,1789158771.2975483,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487957,,6369,54.1773,49.3381,500105889,False,False,0,0,DISABLED,500105889,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88debfff88dfa32a7,64872,True,31,0,1789158771.5577917,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487944,3,,,False,-487936,,6370,55.0413,50.9225,500105889,False,False,0,0,DISABLED,500105889,0103400000c35800020001001f00000000c35b0000c35b000000000001000001040510000000001dcf02a1000000001dcf02a10000000000000000fff88e00fff88df8b7d5,64875,True,31,0,1789158771.8203802,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487942,3,,,False,-487934,,6371,53.8511,49.3207,500102510,False,False,0,0,DISABLED,500102510,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcef9d4000000001dcef9d40000000000000000fff88e02fff88dfa6f43,64877,True,31,0,1789158772.084952,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487938,3,,,False,-487905,,6372,54.0312,49.5039,500096877,False,False,0,0,DISABLED,500096877,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee83a000000001dcee83a0000000000000000fff88e1ffff88dfe90a6,64880,True,31,0,1789158772.3487098,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487934,3,,,False,-487936,,6373,55.5284,51.0143,500094624,False,False,0,0,DISABLED,500094624,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced6a0000000001dced6a00000000000000000fff88e00fff88e027f00,64883,True,31,0,1789158772.6112542,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487934,3,,,False,-487938,,6374,53.7472,49.179,500095751,False,False,0,0,DISABLED,500095751,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced6a0000000001dced6a00000000000000000fff88dfefff88e0256e7,64885,True,31,0,1789158772.8756225,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487935,3,,,False,-487936,,6375,55.656,51.2269,500098004,False,False,0,0,DISABLED,500098004,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedb07000000001dcedb070000000000000000fff88e00fff88e01da6a,64888,True,31,0,1789158773.1374307,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487938,3,,,False,-487931,,6376,53.797,49.3665,500098004,False,False,0,0,DISABLED,500098004,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee83a000000001dcee83a0000000000000000fff88e05fff88dfec964,64891,True,31,0,1789158773.3995159,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487935,3,,,False,-487915,,6377,53.5037,49.3928,500094624,False,False,0,0,DISABLED,500094624,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedb07000000001dcedb070000000000000000fff88e15fff88e01d7a9,64893,True,31,0,1789158773.660861,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487933,3,,,False,-487938,,6378,55.4273,50.5852,500093498,False,False,0,0,DISABLED,500093498,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced23a000000001dced23a0000000000000000fff88dfefff88e038321,64896,True,31,0,1789158773.92284,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487933,3,,,False,-487933,,6379,54.3191,50.2092,500093498,False,False,0,0,DISABLED,500093498,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced23a000000001dced23a0000000000000000fff88e03fff88e03eec6,64898,True,31,0,1789158774.187065,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487934,3,,,False,-487943,,6380,56.0878,51.5671,500096877,False,False,0,0,DISABLED,500096877,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced6a0000000001dced6a00000000000000000fff88df9fff88e02e327,64901,True,31,0,1789158774.4466832,0103000000204412,
False,True,0,not mapped,True,True,500076601,NOT_ALLOWED,,False,-487937,3,False,False,False,-487942,False,6381,56.1875,52.0784,500096877,False,False,0,0,DISABLED,500096877,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee3d4000000001dcee3d40000000000000000fff88dfafff88dff8487,64904,True,31,0,1789158774.708024,0103000000204412,False
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487935,3,,,False,-487942,,6382,54.1183,49.704,500095751,False,False,0,0,DISABLED,500095751,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedb07000000001dcedb070000000000000000fff88dfafff88e01024d,64907,True,31,0,1789158774.9921052,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487935,3,,,False,-487931,,6383,53.9061,49.4798,500095751,False,False,0,0,DISABLED,500095751,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedb07000000001dcedb070000000000000000fff88e05fff88e01166a,64909,True,31,0,1789158775.2542262,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487935,3,,,False,-487944,,6384,55.5389,51.1129,500095751,False,False,0,0,DISABLED,500095751,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedb07000000001dcedb070000000000000000fff88df8fff88e017b8d,64912,True,31,0,1789158775.5165539,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487933,3,,,False,-487927,,6385,54.0573,49.6328,500092371,False,False,0,0,DISABLED,500092371,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced23a000000001dced23a0000000000000000fff88e09fff88e0376c7,64914,True,31,0,1789158775.780826,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487931,3,,,False,-487926,,6386,55.233,50.8021,500092371,False,False,0,0,DISABLED,500092371,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dcec96d000000001dcec96d0000000000000000fff88e0afff88e05b7e8,64917,True,31,0,1789158776.0409422,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487933,3,,,False,-487958,,6387,53.7386,49.1714,500096877,False,False,0,0,DISABLED,500096877,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced23a000000001dced23a0000000000000000fff88deafff88e03b322,64920,True,31,0,1789158776.3035812,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487938,3,,,False,-487935,,6388,53.9773,49.5561,500099130,False,False,0,0,DISABLED,500099130,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee83a000000001dcee83a0000000000000000fff88e01fff88dfe38a4,64922,True,31,0,1789158776.5661995,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487938,3,,,False,-487924,,6389,54.9658,50.5791,500098004,False,False,0,0,DISABLED,500098004,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcee83a000000001dcee83a0000000000000000fff88e0cfff88dfe1565,64925,True,31,0,1789158776.8297827,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487934,3,,,False,-487925,,6390,54.0879,49.6992,500093498,False,False,0,0,DISABLED,500093498,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced6a0000000001dced6a00000000000000000fff88e0bfff88e02dac1,64927,True,31,0,1789158777.0925708,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487933,3,,,False,-487944,,6391,53.9194,49.3862,500094624,False,False,0,0,DISABLED,500094624,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced23a000000001dced23a0000000000000000fff88df8fff88e030b21,64930,True,31,0,1789158777.3557537,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487935,3,,,False,-487942,,6392,55.3604,50.9359,500095751,False,False,0,0,DISABLED,500095751,0103400000c35800020001001f00000000c35a0000c35a000000000001000001040510000000001dcedb07000000001dcedb070000000000000000fff88dfafff88e01024d,64933,True,31,0,1789158777.6188216,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487934,3,,,False,-487927,,6393,53.8639,49.2955,500093498,False,False,0,0,DISABLED,500093498,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced6a0000000001dced6a00000000000000000fff88e09fff88e02a301,64935,True,31,0,1789158777.8824384,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487932,3,,,False,-487920,,6394,55.4236,50.5856,500091245,False,False,0,0,DISABLED,500091245,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dcecdd3000000001dcecdd30000000000000000fff88e10fff88e049ea8,64938,True,31,0,1789158778.1427472,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487931,3,,,False,-487939,,6395,54.1926,49.3495,500092371,False,False,0,0,DISABLED,500092371,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dcec96d000000001dcec96d0000000000000000fff88dfdfff88e05420e,64941,True,31,0,1789158778.405983,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487934,3,,,False,-487933,,6396,54.9712,50.4372,500094624,False,False,0,0,DISABLED,500094624,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced6a0000000001dced6a00000000000000000fff88e03fff88e023b00,64943,True,31,0,1789158778.6676009,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487933,3,,,False,-487910,,6397,55.2588,50.7319,500091245,False,False,0,0,DISABLED,500091245,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dced23a000000001dced23a0000000000000000fff88e1afff88e03f304,64946,True,31,0,1789158778.929397,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487929,3,,,False,-487923,,6398,54.7201,49.886,500087865,False,False,0,0,DISABLED,500087865,0103400000c35800020001001f00000000c3590000c359000000000001000001040510000000001dcec0a0000000001dcec0a00000000000000000fff88e0dfff88e07f4f1,64948,True,31,0,1789158779.1942856,0103000000204412,
,,,not mapped,True,True,500076601,NOT_ALLOWED,,,-487925,3,,,False,-487922,,6399,54.243,49.8216,500084486,False,False,0,0,DISABLED,500084486,0103400000c35800020001001f00000000c3580000c358000000000001000001040510000000001dceaf06000000001dceaf060000000000000000fff88e0efff88e0b1b55,64951,True,31,0,1789158779.457845,0103000000204412,
