utc,host_monotonic_ns,firmware,map,display_count,display_decimals,status_flags,net_ug,gross_ug,tare_ug,raw_adc,filtered_raw,sample_sequence,mcu_uptime_ms,official_stable,official_overload,profile,sample_rate,gain,cs1237_state,buffered_samples,overrun_count,dirty,revision,saved_revision,fault_mask,calibration_valid,display_condition_state,display_locked,conditioned_display_ug,display_anchor_ug,shadow_static_class,shadow_static_reason,shadow_dynamic_class,shadow_dynamic_reason,shadow_valid,low_limit_ug,high_limit_ug,guarded_mode,guarded_generation,guarded_reason,formal_state,guarded_armed,green,yellow,red,internal_buzzer,external_buzzer,r5_application,r5_mode,r5_state,r5_offset_ug,r5_reference_ug,r5_rebase
2026-09-23T09:09:12.477Z,325737984000000,0x0517,0x0104,50003,2,31,500028158,500028158,0,-488021,-487990,12714,1274275,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:12.818Z,325738312000000,0x0517,0x0104,50003,2,31,500031537,500031537,0,-487997,-487993,12717,1274575,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:13.160Z,325738656000000,0x0517,0x0104,50003,2,31,500032664,500032664,0,-487991,-487994,12720,1274902,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:13.495Z,325739000000000,0x0517,0x0104,50003,2,31,500030411,500030411,0,-487978,-487992,12724,1275284,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:13.836Z,325739343000000,0x0517,0x0104,50003,2,31,500027032,500027032,0,-488008,-487989,12727,1275579,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:14.180Z,325739687000000,0x0517,0x0104,50003,2,31,500034916,500034916,0,-488014,-487996,12730,1275920,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:14.520Z,325740015000000,0x0517,0x0104,50003,2,31,500040548,500040548,0,-487997,-488001,12734,1276278,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:14.859Z,325740359000000,0x0517,0x0104,50003,2,31,500037169,500037169,0,-487995,-487998,12737,1276604,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:15.200Z,325740703000000,0x0517,0x0104,50003,2,31,500040548,500040548,0,-487981,-488001,12741,1276985,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:15.541Z,325741046000000,0x0517,0x0104,50003,2,31,500036043,500036043,0,-488007,-487997,12744,1277282,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-23T09:09:15.885Z,325741390000000,0x0517,0x0104,50003,2,31,500034916,500034916,0,-487996,-487996,12747,1277626,1,0,0,0,3,4,0,0,0,8,8,0,1,2,1,500030000,500030000,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
